data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction
7277344,231,ETH4200,4200,20180117,2018,1,Protests,Excessive force against protesters,Protesters (Ethiopia),,6,Police Forces of Ethiopia (1995-2018),,1,16
6409763,231,ETH4469,4469,20180115,2018,3,Battles,Armed clash,Gumuz Ethnic Militia (Ethiopia),,4,Amhara Ethnic Militia (Ethiopia),,4,44
7279499,231,ETH4205,4205,20180115,2018,3,Strategic developments,Agreement,GDM: Gambelan Democratic Movement,,2,Military Forces of Ethiopia (1991-2018),,1,12
6410720,231,ETH4199,4199,20180115,2018,1,Strategic developments,Other,Government of Ethiopia (1995-2018),,1,Civilians (Ethiopia),,7,17
7276190,231,ETH4197,4197,20180108,2018,1,Battles,Armed clash,Military Forces of Ethiopia (1995-2018),,1,ONLF: Ogaden National Liberation Front,,2,12
6410157,231,ETH4198,4198,20180108,2018,1,Violence against civilians,Attack,Police Forces of Ethiopia (1995-2018),,1,Civilians (Ethiopia),Prisoners (Ethiopia),7,17
6410360,231,ETH4196,4196,20180106,2018,1,Violence against civilians,Attack,Military Forces of Ethiopia (1995-2018),,1,Civilians (Ethiopia),Students (Ethiopia),7,17
6410725,231,ETH4195,4195,20180106,2018,1,Battles,Armed clash,Military Forces of Ethiopia (1995-2018),,1,Unidentified Communal Militia (Ethiopia),,4,14
6410363,231,ETH4193,4193,20180105,2018,1,Violence against civilians,Attack,Military Forces of Ethiopia (1995-2018),,1,Civilians (Ethiopia),Government of Ethiopia (1995-2018),7,17
6410726,231,ETH4194,4194,20180105,2018,1,Battles,Armed clash,Oromo Ethnic Militia (Ethiopia),,4,Qeerroo Youth Militia,,3,34
6410728,231,ETH4192,4192,20180104,2018,1,Violence against civilians,Attack,Military Forces of Ethiopia (1995-2018),,1,Civilians (Ethiopia),,7,17
6410016,231,ETH4191,4191,20180103,2018,1,Protests,Peaceful protest,Protesters (Ethiopia),Students (Ethiopia),6,,,0,60
7276141,231,ETH4187,4187,20180103,2018,1,Riots,Violent demonstration,Rioters (Ethiopia),,5,Military Forces of Ethiopia (1995-2018),,1,15
7276155,231,ETH4189,4189,20180103,2018,1,Riots,Violent demonstration,Rioters (Ethiopia),,5,Military Forces of Ethiopia (1995-2018),,1,15
7276191,231,ETH4190,4190,20180103,2018,1,Riots,Violent demonstration,Rioters (Ethiopia),,5,Military Forces of Ethiopia (1995-2018),,1,15
7276194,231,ETH4188,4188,20180103,2018,1,Riots,Violent demonstration,Rioters (Ethiopia),,5,Military Forces of Ethiopia (1995-2018),,1,15
7276195,231,ETH4186,4186,20180103,2018,1,Riots,Violent demonstration,Rioters (Ethiopia),,5,Military Forces of Ethiopia (1995-2018),,1,15
7276151,231,ETH4183,4183,20180102,2018,1,Riots,Violent demonstration,Rioters (Ethiopia),,5,Military Forces of Ethiopia (1995-2018),,1,15
7276157,231,ETH4185,4185,20180102,2018,1,Riots,Violent demonstration,Rioters (Ethiopia),,5,Military Forces of Ethiopia (1995-2018),,1,15
7276165,231,ETH4184,4184,20180102,2018,1,Riots,Violent demonstration,Rioters (Ethiopia),,5,Military Forces of Ethiopia (1995-2018),,1,15
7276166,231,ETH4182,4182,20180102,2018,1,Riots,Violent demonstration,Rioters (Ethiopia),,5,Military Forces of Ethiopia (1995-2018),,1,15
7276174,231,ETH4181,4181,20180102,2018,1,Riots,Violent demonstration,Rioters (Ethiopia),,5,Military Forces of Ethiopia (1995-2018),,1,15
6410109,231,ETH4179,4179,20180101,2018,1,Protests,Protest with intervention,Protesters (Ethiopia),,6,Military Forces of Ethiopia (1995-2018),,1,16
7276164,231,ETH4177,4177,20180101,2018,1,Riots,Violent demonstration,Rioters (Ethiopia),,5,Military Forces of Ethiopia (1995-2018),,1,15
7276173,231,ETH4180,4180,20180101,2018,1,Protests,Peaceful protest,Protesters (Ethiopia),,6,,,0,60
7276178,231,ETH4178,4178,20180101,2018,1,Riots,Violent demonstration,Rioters (Ethiopia),,5,Military Forces of Ethiopia (1995-2018),,1,15
6410380,231,ETH4165,4165,20171230,2017,1,Battles,Armed clash,Military Forces of Ethiopia (1995-2018),,1,Oromo Ethnic Militia (Ethiopia),,4,14
6317739,231,ETH4169,4169,20171230,2017,2,Battles,Armed clash,Amhara Ethnic Militia (Ethiopia),Tigray Ethnic Militia (Ethiopia),4,Oromo Ethnic Militia (Ethiopia),,4,44
6409830,231,ETH4139,4139,20171229,2017,2,Protests,Peaceful protest,Protesters (Ethiopia),,6,,,0,60
7276147,231,ETH4137,4137,20171229,2017,1,Protests,Peaceful protest,Protesters (Ethiopia),Students (Ethiopia),6,,,0,60
7276159,231,ETH4136,4136,20171229,2017,1,Protests,Peaceful protest,Protesters (Ethiopia),Students (Ethiopia),6,,,0,60
6409869,231,ETH4141,4141,20171229,2017,2,Riots,Violent demonstration,Rioters (Ethiopia),,5,,,0,50
7276184,231,ETH4138,4138,20171229,2017,1,Protests,Peaceful protest,Protesters (Ethiopia),Students (Ethiopia),6,,,0,60
7276193,231,ETH4140,4140,20171229,2017,1,Protests,Peaceful protest,Protesters (Ethiopia),Students (Ethiopia),6,,,0,60
6409914,231,ETH4142,4142,20171229,2017,1,Riots,Violent demonstration,Rioters (Ethiopia),Students (Ethiopia),5,Rioters (Ethiopia),,5,55
6409948,231,ETH4146,4146,20171229,2017,1,Protests,Excessive force against protesters,Protesters (Ethiopia),,6,Military Forces of Ethiopia (1995-2018),,1,16
7276179,231,ETH4134,4134,20171227,2017,2,Protests,Peaceful protest,Protesters (Ethiopia),Students (Ethiopia),6,,,0,60
7276180,231,ETH4135,4135,20171227,2017,2,Protests,Peaceful protest,Protesters (Ethiopia),Students (Ethiopia),6,,,0,60
7276186,231,ETH4133,4133,20171227,2017,2,Protests,Peaceful protest,Protesters (Ethiopia),Students (Ethiopia),6,,,0,60
7276189,231,ETH4132,4132,20171227,2017,2,Protests,Peaceful protest,Protesters (Ethiopia),Students (Ethiopia),6,,,0,60
7276145,231,ETH4130,4130,20171225,2017,1,Protests,Peaceful protest,Protesters (Ethiopia),Students (Ethiopia),6,,,0,60
7276150,231,ETH4131,4131,20171225,2017,1,Protests,Peaceful protest,Protesters (Ethiopia),Students (Ethiopia),6,,,0,60
6410044,231,ETH4145,4145,20171224,2017,1,Violence against civilians,Attack,Unidentified Armed Group (Ethiopia),,3,Civilians (South Sudan),Refugees/IDPs (South Sudan),7,37
7277346,231,ETH4164,4164,20171223,2017,1,Battles,Armed clash,Military Forces of Ethiopia (1995-2018),Police Forces of Ethiopia (1995-2018) Liyu Police,1,Oromo Ethnic Militia (Ethiopia),,4,14
6410761,231,ETH4163,4163,20171221,2017,1,Battles,Armed clash,Military Forces of Ethiopia (1995-2018),,1,Oromo Ethnic Militia (Ethiopia),,4,14
6410398,231,ETH4167,4167,20171221,2017,1,Violence against civilians,Attack,Military Forces of Ethiopia (1995-2018),,1,Civilians (Ethiopia),Oromo Ethnic Group (Ethiopia),7,17
6410764,231,ETH4162,4162,20171220,2017,1,Battles,Armed clash,Police Forces of Ethiopia (1995-2018) Liyu Police,,1,Oromo Ethnic Militia (Ethiopia),,4,14
7276142,231,ETH4129,4129,20171220,2017,2,Protests,Peaceful protest,Protesters (Ethiopia),Students (Ethiopia),6,,,0,60
6410051,231,ETH4144,4144,20171219,2017,1,Protests,Excessive force against protesters,Military Forces of Ethiopia (1995-2018),,1,Protesters (Ethiopia),,6,16
6410052,231,ETH4126,4126,20171219,2017,1,Protests,Peaceful protest,Protesters (Ethiopia),,6,,,0,60
6409812,231,ETH4125,4125,20171219,2017,1,Protests,Peaceful protest,Protesters (Ethiopia),,6,,,0,60
6410093,231,ETH4127,4127,20171219,2017,1,Protests,Peaceful protest,Protesters (Ethiopia),,6,,,0,60
6410094,231,ETH4124,4124,20171219,2017,1,Protests,Peaceful protest,Protesters (Ethiopia),,6,,,0,60
6409892,231,ETH4128,4128,20171219,2017,1,Protests,Peaceful protest,Protesters (Ethiopia),,6,,,0,60
6409929,231,ETH4143,4143,20171219,2017,1,Protests,Excessive force against protesters,Military Forces of Ethiopia (1995-2018),,1,Protesters (Ethiopia),,6,16
6070110,231,ETH4155,4155,20171217,2017,1,Battles,Armed clash,Somali Ethnic Militia (Ethiopia),,4,Oromo Ethnic Militia (Ethiopia),,4,44
6070000,231,ETH4154,4154,20171217,2017,1,Battles,Armed clash,Oromo Ethnic Militia (Ethiopia),,4,Somali Ethnic Militia (Ethiopia),,4,44
6070121,231,ETH4153,4153,20171216,2017,1,Battles,Armed clash,Somali Ethnic Militia (Ethiopia),,4,Oromo Ethnic Militia (Ethiopia),,4,44
6070015,231,ETH4152,4152,20171216,2017,1,Battles,Armed clash,Oromo Ethnic Militia (Ethiopia),,4,Somali Ethnic Militia (Ethiopia),,4,44
6070298,231,ETH4151,4151,20171215,2017,1,Battles,Armed clash,Somali Ethnic Militia (Ethiopia),Police Forces of Ethiopia (1995-2018) Liyu Police,4,Oromo Ethnic Militia (Ethiopia),,4,44
6409813,231,ETH4468,4468,20171215,2017,3,Battles,Armed clash,Gumuz Ethnic Militia (Ethiopia),,4,Amhara Ethnic Militia (Ethiopia),,4,44
6410409,231,ETH4166,4166,20171215,2017,1,Violence against civilians,Attack,Afar Ethnic Militia (Ethiopia),Military Forces of Ethiopia (1995-2018),4,Civilians (Ethiopia),,7,47
6070270,231,ETH4150,4150,20171215,2017,1,Battles,Armed clash,Oromo Ethnic Militia (Ethiopia),,4,Somali Ethnic Militia (Ethiopia),Police Forces of Ethiopia (1995-2018) Liyu Police; Military Forces of Ethiopia (1995-2018),4,44
6411549,231,ETH4172,4172,20171214,2017,1,Protests,Peaceful protest,Protesters (Ethiopia),Students (Ethiopia),6,,,0,60
6411559,231,ETH4175,4175,20171214,2017,1,Protests,Peaceful protest,Protesters (Ethiopia),Students (Ethiopia),6,,,0,60
6411585,231,ETH4173,4173,20171214,2017,1,Protests,Peaceful protest,Protesters (Ethiopia),Students (Ethiopia),6,,,0,60
6411600,231,ETH4174,4174,20171214,2017,1,Protests,Peaceful protest,Protesters (Ethiopia),Students (Ethiopia),6,,,0,60
6070226,231,ETH4149,4149,20171214,2017,1,Battles,Armed clash,Somali Ethnic Militia (Ethiopia),,4,Oromo Ethnic Militia (Ethiopia),,4,44
6070228,231,ETH4148,4148,20171214,2017,1,Battles,Armed clash,Oromo Ethnic Militia (Ethiopia),,4,Somali Ethnic Militia (Ethiopia),,4,44
6410778,231,ETH4160,4160,20171213,2017,1,Protests,Peaceful protest,Protesters (Ethiopia),,6,,,0,60
6411590,231,ETH4171,4171,20171213,2017,1,Protests,Peaceful protest,Protesters (Ethiopia),Students (Ethiopia),6,,,0,60
6411564,231,ETH4170,4170,20171212,2017,1,Protests,Peaceful protest,Protesters (Ethiopia),Students (Ethiopia),6,,,0,60
6409666,231,ETH4168,4168,20171211,2017,1,Protests,Excessive force against protesters,Military Forces of Ethiopia (1995-2018),,1,Protesters (Ethiopia),,6,16
7276154,231,ETH4118,4118,20171210,2017,1,Protests,Peaceful protest,Protesters (Ethiopia),Students (Ethiopia),6,,,0,60
7276162,231,ETH4116,4116,20171210,2017,1,Protests,Peaceful protest,Protesters (Ethiopia),Students (Ethiopia),6,,,0,60
7276170,231,ETH4117,4117,20171210,2017,1,Protests,Peaceful protest,Protesters (Ethiopia),Students (Ethiopia),6,,,0,60
7276171,231,ETH4115,4115,20171210,2017,1,Protests,Peaceful protest,Protesters (Ethiopia),Students (Ethiopia),6,,,0,60
6409868,231,ETH4122,4122,20171210,2017,2,Violence against civilians,Attack,Military Forces of Ethiopia (1995-2018),,1,Civilians (Ethiopia),Students (Ethiopia),7,17
6409907,231,ETH4123,4123,20171210,2017,2,Violence against civilians,Attack,Military Forces of Ethiopia (1995-2018),,1,Civilians (Ethiopia),Students (Ethiopia),7,17
6409667,231,ETH4176,4176,20171210,2017,1,Battles,Armed clash,Amhara Ethnic Militia (Ethiopia),,4,Oromo Ethnic Militia (Ethiopia),Students (Ethiopia),4,44
6410423,231,ETH4158,4158,20171209,2017,1,Battles,Armed clash,Police Forces of Ethiopia (1995-2018) Liyu Police,,1,Oromo Ethnic Militia (Ethiopia),,4,14
6410788,231,ETH4157,4157,20171208,2017,1,Battles,Armed clash,Police Forces of Ethiopia (1995-2018) Liyu Police,,1,Oromo Ethnic Militia (Ethiopia),,4,14
6410789,231,ETH4156,4156,20171208,2017,1,Battles,Armed clash,Police Forces of Ethiopia (1995-2018) Liyu Police,Military Forces of Ethiopia (1995-2018),1,Oromo Ethnic Militia (Ethiopia),,4,14
4680572,231,ETH4110,4110,20171206,2017,1,Riots,Mob violence,Rioters (Ethiopia),Students (Ethiopia),5,Rioters (Ethiopia),Students (Ethiopia),5,55
7276211,231,ETH4147,4147,20171206,2017,1,Battles,Armed clash,Military Forces of Ethiopia (1995-2018),,1,AGUDM: Patriotic Ginbot 7 for Unity and Democratic Movement,,2,12
6409759,231,ETH4121,4121,20171205,2017,1,Riots,Violent demonstration,Rioters (Ethiopia),Mursi Ethnic Group (Ethiopia),5,Civilians (Ethiopia),,7,57
6410427,231,ETH4161,4161,20171205,2017,1,Violence against civilians,Attack,Police Forces of Ethiopia (1995-2018) Liyu Police,,1,Civilians (Ethiopia),,7,17
6409834,231,ETH4120,4120,20171204,2017,1,Riots,Violent demonstration,Military Forces of Ethiopia (1995-2018),,1,Rioters (Ethiopia),,5,15
6729826,231,ETH4112,4112,20171203,2017,2,Strategic developments,Non-violent transfer of territory,Military Forces of Sudan (1989-2019),,8,Government of Ethiopia (1995-2018),,1,18
6409835,231,ETH4113,4113,20171203,2017,1,Riots,Violent demonstration,Rioters (Ethiopia),,5,Military Forces of Ethiopia (1995-2018),,1,15
6409836,231,ETH4119,4119,20171203,2017,1,Violence against civilians,Attack,Unidentified Armed Group (Ethiopia),,3,Civilians (International),Civilians (Germany),7,37
6409837,231,ETH4114,4114,20171203,2017,1,Riots,Violent demonstration,Rioters (Ethiopia),,5,,,0,50
6410433,231,ETH4159,4159,20171201,2017,1,Protests,Protest with intervention,Protesters (Ethiopia),Students (Ethiopia),6,Police Forces of Ethiopia (1995-2018),,1,16
6409799,231,ETH4107,4107,20171130,2017,1,Protests,Peaceful protest,Protesters (Ethiopia),,6,,,0,60
6409802,231,ETH4109,4109,20171130,2017,1,Protests,Peaceful protest,Protesters (Ethiopia),,6,,,0,60
6410085,231,ETH4106,4106,20171130,2017,1,Protests,Peaceful protest,Protesters (Ethiopia),,6,,,0,60
6409840,231,ETH4108,4108,20171130,2017,1,Protests,Peaceful protest,Protesters (Ethiopia),,6,,,0,60
6409748,231,ETH4104,4104,20171129,2017,1,Violence against civilians,Attack,Police Forces of Ethiopia (1995-2018),,1,Civilians (Ethiopia),Women (Ethiopia),7,17
6410012,231,ETH4096,4096,20171129,2017,2,Protests,Protest with intervention,Protesters (Ethiopia),,6,Military Forces of Ethiopia (1995-2018),,1,16
6410087,231,ETH4097,4097,20171129,2017,2,Protests,Protest with intervention,Protesters (Ethiopia),,6,Military Forces of Ethiopia (1995-2018),,1,16
6409852,231,ETH4100,4100,20171129,2017,1,Protests,Peaceful protest,Protesters (Ethiopia),,6,,,0,60
6409886,231,ETH4095,4095,20171129,2017,2,Protests,Protest with intervention,Protesters (Ethiopia),,6,Military Forces of Ethiopia (1995-2018),,1,16
6409887,231,ETH4098,4098,20171129,2017,2,Protests,Protest with intervention,Protesters (Ethiopia),,6,Military Forces of Ethiopia (1995-2018),,1,16
6409889,231,ETH4101,4101,20171129,2017,1,Protests,Peaceful protest,Protesters (Ethiopia),,6,,,0,60
6409930,231,ETH4102,4102,20171129,2017,1,Protests,Excessive force against protesters,Protesters (Ethiopia),,6,Military Forces of Ethiopia (1995-2018),,1,16
6410442,231,ETH4105,4105,20171129,2017,1,Battles,Armed clash,Military Forces of Ethiopia (1995-2018),,1,Oromo Ethnic Militia (Ethiopia),,4,14
6409932,231,ETH4099,4099,20171129,2017,2,Riots,Violent demonstration,Rioters (Ethiopia),,5,,,0,50
6409934,231,ETH4103,4103,20171129,2017,2,Violence against civilians,Attack,Military Forces of Ethiopia (1995-2018),,1,Civilians (Ethiopia),,7,17
6410058,231,ETH4093,4093,20171128,2017,1,Protests,Peaceful protest,Protesters (Ethiopia),,6,,,0,60
6409856,231,ETH4094,4094,20171128,2017,1,Protests,Peaceful protest,Protesters (Ethiopia),,6,,,0,60
6410451,231,ETH4090,4090,20171126,2017,1,Protests,Peaceful protest,Protesters (Ethiopia),Students (Ethiopia),6,,,0,60
6410452,231,ETH4092,4092,20171126,2017,1,Violence against civilians,Attack,Police Forces of Ethiopia (1995-2018) Liyu Police,,1,Civilians (Ethiopia),Students (Ethiopia),7,17
6410453,231,ETH4091,4091,20171126,2017,1,Violence against civilians,Attack,Military Forces of Ethiopia (1995-2018),,1,Civilians (Ethiopia),,7,17
6410103,231,ETH4089,4089,20171125,2017,1,Violence against civilians,Attack,Military Forces of Ethiopia (1995-2018),,1,Civilians (Ethiopia),Oromo Ethnic Group (Ethiopia); Somali Ethnic Group (Ethiopia),7,17
6764095,231,ETH4088,4088,20171124,2017,1,Battles,Armed clash,Police Forces of Ethiopia (1995-2018) Liyu Police,Military Forces of Ethiopia (1995-2018),1,Oromo Ethnic Militia (Ethiopia),,4,14
6763400,231,ETH4087,4087,20171123,2017,1,Violence against civilians,Attack,Military Forces of Ethiopia (1995-2018),,1,Civilians (Ethiopia),,7,17
6410457,231,ETH4086,4086,20171123,2017,1,Battles,Armed clash,Police Forces of Ethiopia (1995-2018) Liyu Police,,1,Oromo Ethnic Militia (Ethiopia),,4,14
7277348,231,ETH4083,4083,20171122,2017,2,Violence against civilians,Attack,Military Forces of Ethiopia (1995-2018),Police Forces of Ethiopia (1995-2018) Liyu Police,1,Civilians (Ethiopia),,7,17
6410107,231,ETH4111,4111,20171122,2017,3,Battles,Armed clash,ARDUF: Afar Revolutionary Democratic Unity Front,,2,Military Forces of Ethiopia (1995-2018),,1,12
7278232,231,ETH4085,4085,20171122,2017,2,Battles,Armed clash,Somali Ethnic Militia (Ethiopia),,4,Oromo Ethnic Militia (Ethiopia),,4,44
7278250,231,ETH4084,4084,20171122,2017,2,Battles,Armed clash,Somali Ethnic Militia (Ethiopia),,4,Oromo Ethnic Militia (Ethiopia),,4,44
6410069,231,ETH4082,4082,20171121,2017,1,Violence against civilians,Attack,Unidentified Armed Group (Ethiopia),,3,Civilians (Ethiopia),Police Forces of Ethiopia (1995-2018),7,37
6409991,231,ETH4080,4080,20171120,2017,1,Strategic developments,Change to group/activity,Military Forces of Ethiopia (1995-2018),,1,,,0,10
6409867,231,ETH4079,4079,20171120,2017,2,Protests,Peaceful protest,Protesters (Ethiopia),,6,,,0,60
6409949,231,ETH4078,4078,20171120,2017,1,Protests,Peaceful protest,Protesters (Ethiopia),,6,,,0,60
6410464,231,ETH4081,4081,20171120,2017,1,Violence against civilians,Attack,Police Forces of Ethiopia (1995-2018) Liyu Police,,1,Civilians (Ethiopia),Oromo Ethnic Group (Ethiopia),7,17
6411548,231,ETH4077,4077,20171118,2017,1,Battles,Armed clash,Military Forces of Ethiopia (1995-2018),,1,Ethiopian National Party,,3,13
6411561,231,ETH4076,4076,20171118,2017,1,Battles,Armed clash,Military Forces of Ethiopia (1995-2018),,1,Ethiopian National Party,,3,13
6410466,231,ETH4075,4075,20171118,2017,1,Violence against civilians,Attack,Police Forces of Ethiopia (1995-2018) Liyu Police,,1,Civilians (Ethiopia),,7,17
6410467,231,ETH4074,4074,20171118,2017,1,Violence against civilians,Attack,Police Forces of Ethiopia (1995-2018) Liyu Police,,1,Civilians (Ethiopia),,7,17
6410120,231,ETH4072,4072,20171117,2017,1,Explosions/Remote violence,Grenade,Unidentified Armed Group (Ethiopia),,3,Civilians (Ethiopia),,7,37
6409875,231,ETH4073,4073,20171117,2017,1,Violence against civilians,Attack,Unidentified Armed Group (Ethiopia),,3,Civilians (Ethiopia),,7,37
6409876,231,ETH4071,4071,20171117,2017,1,Protests,Peaceful protest,Protesters (Ethiopia),,6,,,0,60
6410121,231,ETH4069,4069,20171116,2017,1,Battles,Armed clash,Military Forces of Ethiopia (1995-2018),,1,AGUDM: Patriotic Ginbot 7 for Unity and Democratic Movement,,2,12
6410473,231,ETH4070,4070,20171116,2017,1,Protests,Peaceful protest,Protesters (Ethiopia),Students (Ethiopia),6,,,0,60
6410111,231,ETH4467,4467,20171115,2017,3,Battles,Armed clash,Gumuz Ethnic Militia (Ethiopia),,4,Amhara Ethnic Militia (Ethiopia),,4,44
4685253,231,ETH4067,4067,20171115,2017,1,Protests,Peaceful protest,Protesters (Eritrea),,6,,,0,60
